a_x,a_y,a_z,roll,pitch,yaw,timestamp,temp
-0.00,0.00,1.00,-0.03,0.00,-0.00,62572,22.07
-0.00,0.00,1.00,-0.06,0.02,-0.00,62576,22.04
-0.00,0.00,1.00,-0.06,0.03,-0.00,62580,22.04
0.00,0.00,1.00,-0.06,0.05,0.03,62584,22.04
0.00,0.00,1.00,-0.03,0.06,0.05,62587,22.00
0.00,0.00,1.00,0.02,0.08,0.05,62592,22.00
0.00,0.00,1.00,0.02,0.08,0.02,62596,22.00
0.00,-0.00,1.00,-0.03,0.09,-0.08,62599,22.05
0.00,0.00,1.00,-0.07,0.08,-0.09,62603,22.05
0.00,0.00,1.00,-0.12,0.06,-0.05,62607,22.05
0.00,0.00,1.00,-0.13,0.08,-0.02,62610,22.02
0.00,0.00,1.00,-0.12,0.08,0.05,62614,22.02
0.00,0.00,1.00,-0.09,0.06,0.06,62618,22.02
0.00,0.00,1.00,-0.04,0.02,0.05,62622,21.98
0.00,0.00,1.00,-0.03,-0.01,0.05,62625,21.98
0.00,0.00,1.00,0.00,-0.03,0.03,62629,21.98
0.00,0.00,1.00,0.00,-0.03,0.03,62633,22.00
0.00,0.00,1.00,-0.03,0.03,0.02,62637,22.00
0.00,0.00,1.00,-0.03,0.06,-0.00,62641,22.00
-0.00,-0.00,1.00,-0.03,0.05,-0.00,62645,22.02
-0.00,-0.00,1.00,-0.01,0.00,-0.00,62649,22.02
-0.00,-0.00,1.00,0.00,-0.07,0.02,62652,22.02
0.00,-0.00,1.00,0.00,-0.07,0.03,62656,22.00
0.00,-0.00,1.00,0.00,-0.01,0.06,62660,22.00
0.00,-0.00,1.00,0.00,0.02,0.06,62664,22.03
-0.00,-0.00,1.00,0.00,0.05,0.09,62667,22.03
-0.00,0.00,1.00,0.00,0.06,0.09,62671,22.03
-0.00,0.00,1.00,0.02,0.06,0.05,62675,22.00
-0.00,-0.00,1.00,0.02,0.05,0.02,62679,22.00
-0.00,-0.00,1.00,0.00,0.03,-0.03,62683,22.00
-0.00,-0.00,1.00,0.00,0.03,-0.03,62687,21.97
-0.00,-0.00,1.00,-0.03,0.02,-0.03,62691,21.97
-0.00,-0.00,1.00,-0.06,0.00,-0.03,62695,21.97
-0.00,-0.00,1.00,-0.10,-0.01,0.02,62698,22.04
-0.00,-0.00,1.00,-0.10,-0.03,0.08,62702,22.04
-0.00,-0.00,1.00,-0.09,-0.03,0.09,62706,22.04
-0.00,-0.00,1.00,-0.03,-0.01,0.09,62710,22.02
-0.00,-0.00,1.00,-0.01,-0.01,0.08,62714,22.02
0.00,0.00,1.00,-0.01,0.02,0.08,62718,22.02
0.00,0.00,1.00,-0.04,0.03,0.06,62723,22.03
-0.00,0.00,1.00,-0.04,0.03,0.05,62726,22.03
0.00,-0.00,1.00,-0.06,-0.03,-0.00,62730,22.03
0.00,-0.00,1.00,-0.06,-0.04,-0.00,62734,21.98
0.00,-0.00,1.00,-0.06,-0.04,0.03,62738,21.98
0.00,-0.00,1.00,-0.06,-0.03,0.05,62742,22.02
0.00,0.00,1.00,-0.04,-0.03,0.02,62745,22.02
-0.00,-0.00,1.00,-0.03,-0.03,-0.02,62749,22.02
-0.00,-0.00,1.00,-0.03,-0.03,-0.02,62753,22.03
-0.00,-0.00,1.00,-0.03,-0.04,-0.00,62757,22.03
-0.00,-0.00,1.00,-0.01,-0.04,-0.00,62761,22.03
0.00,0.00,1.00,-0.03,-0.01,-0.00,62766,21.98
0.00,0.00,1.00,-0.04,0.02,-0.00,62770,21.98
0.00,0.00,1.00,-0.06,0.06,-0.02,62774,21.98
0.00,0.00,1.00,-0.06,0.08,-0.02,62777,22.00
0.00,0.00,1.00,-0.01,0.09,-0.05,62781,22.00
0.00,0.00,1.00,0.00,0.11,-0.06,62785,22.00
0.00,0.00,1.00,0.03,0.12,-0.09,62789,22.07
0.00,0.00,1.00,0.03,0.11,-0.06,62792,22.07
0.00,0.00,1.00,0.03,0.06,0.02,62796,22.07
-0.00,0.00,1.00,0.02,0.03,0.06,62800,22.00
0.00,-0.00,1.00,0.00,0.00,0.08,62803,22.00
0.00,-0.00,1.00,-0.01,-0.01,0.06,62808,22.00
0.00,0.00,1.00,-0.06,-0.03,0.03,62812,22.00
0.00,0.00,1.00,-0.09,-0.03,0.03,62815,22.00
0.00,0.00,1.00,-0.13,0.00,0.03,62819,22.00
0.00,0.00,1.00,-0.12,0.02,0.03,62823,22.03
0.00,-0.00,1.00,-0.07,0.02,0.02,62826,22.03
-0.00,-0.00,1.00,-0.04,0.02,0.02,62830,22.03
-0.00,-0.00,1.00,-0.04,0.05,0.03,62834,22.00
-0.00,0.00,1.00,-0.06,0.06,0.03,62838,22.00
-0.00,0.00,1.00,-0.07,0.06,0.08,62841,22.01
-0.00,0.00,1.00,-0.07,0.03,0.08,62845,22.01
-0.00,0.00,1.00,-0.06,-0.03,0.05,62850,22.01
-0.00,0.00,1.00,0.00,-0.07,0.02,62854,22.00
-0.00,0.00,1.00,0.00,-0.07,-0.00,62857,22.00
-0.00,0.00,1.00,-0.04,-0.07,-0.00,62861,22.00
-0.00,0.00,1.00,-0.09,-0.09,-0.00,62865,22.00
-0.00,0.00,1.00,-0.13,-0.09,0.03,62869,22.00
-0.00,0.00,1.00,-0.10,-0.06,0.05,62873,22.00
0.00,0.00,1.00,0.00,0.03,0.03,62877,22.00
0.00,0.00,1.00,0.02,0.06,-0.00,62880,22.00
0.00,0.00,1.00,0.02,0.03,-0.00,62884,22.00
0.00,0.00,1.00,-0.01,0.02,0.02,62888,22.02
0.00,-0.00,1.00,-0.04,-0.01,0.05,62892,22.02
0.00,-0.00,1.00,-0.03,-0.01,0.05,62896,22.02
0.00,-0.00,1.00,0.00,0.00,-0.00,62900,21.98
0.00,-0.00,1.00,-0.01,0.02,-0.03,62904,21.98
0.00,-0.00,1.00,-0.09,0.05,-0.05,62907,21.98
0.00,0.00,1.00,-0.10,0.06,0.02,62911,22.03
0.00,0.00,1.00,-0.09,0.06,0.05,62915,22.03
0.00,0.00,1.00,-0.06,0.05,0.08,62919,22.03
-0.00,0.00,1.00,-0.04,0.03,0.08,62922,22.01
-0.00,0.00,1.00,-0.06,-0.03,0.08,62926,22.01
-0.00,-0.00,1.00,-0.09,-0.04,0.06,62930,22.01
-0.00,-0.00,1.00,-0.13,-0.04,0.05,62935,22.02
0.00,-0.00,1.00,-0.12,-0.04,0.05,62939,22.02
0.00,-0.00,1.00,-0.03,0.00,0.06,62942,22.02
0.00,-0.00,1.00,-0.01,0.03,0.06,62946,22.02
0.00,-0.00,1.00,0.00,0.03,0.06,62950,22.02
0.00,-0.00,1.00,0.00,0.05,0.08,62953,22.02
0.00,-0.00,1.00,0.00,0.06,0.09,62957,22.02
-0.00,-0.00,1.00,0.00,0.06,0.08,62961,22.02
-0.00,-0.00,1.00,0.00,0.05,0.02,62965,21.99
-0.00,-0.00,1.00,-0.01,0.03,-0.00,62968,21.99
-0.00,0.00,1.00,-0.04,-0.03,0.05,62972,21.99
-0.00,0.00,1.00,-0.06,-0.03,0.06,62977,22.02
0.00,0.00,1.00,-0.06,-0.01,0.06,62981,22.02
0.00,0.00,1.00,-0.04,0.02,0.03,62985,22.02
0.00,-0.00,1.00,0.02,0.02,0.02,62988,21.98
0.00,-0.00,1.00,0.02,0.00,0.03,62992,21.98
0.00,-0.00,1.00,-0.01,0.00,0.03,62996,21.98
0.00,-0.00,1.00,-0.09,0.03,-0.00,62999,21.99
0.00,0.00,1.00,-0.10,0.03,-0.03,63003,21.99
0.00,-0.00,1.00,-0.10,0.02,-0.05,63007,21.99
0.00,-0.00,1.00,-0.07,0.00,-0.06,63011,22.01
0.00,-0.00,1.00,-0.01,0.00,-0.06,63014,22.01
0.00,-0.00,1.00,0.03,0.02,-0.06,63019,22.01
0.00,-0.00,1.00,0.08,0.03,-0.03,63023,21.97
0.00,0.00,1.00,0.05,0.03,-0.02,63027,21.97
0.00,0.00,1.00,-0.06,0.05,-0.00,63030,21.97
-0.00,0.00,1.00,-0.10,0.06,-0.02,63034,21.99
-0.00,0.00,1.00,-0.12,0.08,-0.00,63038,21.99
0.00,0.00,1.00,-0.09,0.08,0.02,63042,21.98
0.00,0.00,1.00,-0.03,0.06,0.08,63045,21.98
0.00,-0.00,1.00,0.00,0.05,0.09,63049,21.98
0.00,-0.00,1.00,0.02,0.06,0.08,63053,22.03
-0.00,0.00,1.00,0.00,0.06,0.06,63056,22.03
-0.00,0.00,1.00,-0.04,0.03,-0.00,63060,22.03
-0.00,0.00,1.00,-0.04,0.02,-0.03,63065,21.98
-0.00,0.00,1.00,-0.01,0.02,-0.02,63069,21.98
0.00,0.00,1.00,0.00,0.02,-0.00,63072,21.98
0.00,0.00,1.00,0.00,0.02,0.02,63076,22.02
0.00,0.00,1.00,-0.01,0.03,-0.00,63080,22.02
0.00,-0.00,1.00,-0.09,0.02,0.02,63083,22.02
0.00,-0.00,1.00,-0.10,0.02,0.03,63087,21.98
0.00,-0.00,1.00,-0.10,-0.03,0.08,63091,21.98
0.00,0.00,1.00,-0.09,-0.06,0.09,63095,21.98
0.00,0.00,1.00,-0.09,-0.07,0.11,63098,21.99
0.00,0.00,1.00,-0.07,-0.04,0.11,63102,21.99
0.00,-0.00,1.00,-0.03,0.03,0.06,63107,21.99
0.00,-0.00,1.00,0.05,0.09,-0.00,63111,21.97
-0.00,-0.00,1.00,0.07,0.09,-0.02,63114,21.97
-0.00,0.00,1.00,0.05,0.06,0.02,63118,21.97
-0.00,0.00,1.00,0.03,0.03,0.06,63122,22.00
-0.00,0.00,1.00,0.02,0.02,0.11,63126,22.00
-0.00,0.00,1.00,0.02,0.02,0.11,63129,22.00
-0.00,0.00,1.00,0.03,0.00,0.05,63133,21.99
-0.00,0.00,1.00,0.03,-0.01,0.02,63137,21.99
0.00,0.00,1.00,-0.01,-0.01,-0.00,63140,21.99
0.00,0.00,1.00,-0.04,0.00,-0.00,63144,22.05
0.00,0.00,1.00,-0.07,0.02,0.02,63149,22.05
0.00,0.00,1.00,-0.10,0.00,0.02,63152,22.05
-0.00,0.00,1.00,-0.13,-0.03,0.02,63156,22.02
-0.00,0.00,1.00,-0.13,-0.04,0.03,63160,22.02
0.00,0.00,1.00,-0.06,-0.07,0.05,63164,22.02
-0.00,0.00,1.00,-0.03,-0.07,0.06,63167,21.98
-0.00,-0.00,1.00,-0.01,-0.07,0.03,63171,21.98
0.00,-0.00,1.00,-0.01,-0.07,0.03,63175,22.00
0.00,0.00,1.00,0.00,-0.04,0.03,63179,22.00
0.00,0.00,1.00,0.00,-0.01,0.03,63183,22.00
0.00,0.00,1.00,0.02,0.09,0.05,63186,21.95
0.00,0.00,1.00,0.00,0.12,0.05,63191,21.95
-0.00,-0.00,1.00,-0.04,0.11,0.02,63195,21.95
-0.00,-0.00,1.00,-0.06,0.08,0.02,63198,21.99
0.00,-0.00,1.00,-0.03,0.00,0.02,63202,21.99
0.00,-0.00,1.00,0.00,-0.03,0.02,63206,21.99
0.00,-0.00,1.00,0.05,-0.04,0.03,63209,21.99
0.00,-0.00,1.00,0.05,-0.04,0.05,63213,21.99
0.00,0.00,1.00,0.03,0.00,0.05,63217,21.99
0.00,0.00,1.00,0.03,0.02,0.05,63221,21.99
0.00,-0.00,1.00,-0.01,0.02,0.06,63224,21.99
0.00,-0.00,1.00,-0.03,0.00,0.05,63228,21.99
0.00,-0.00,1.00,-0.09,-0.04,-0.00,63233,21.99
-0.00,-0.00,1.00,-0.10,-0.06,-0.02,63236,21.99
-0.00,0.00,1.00,-0.10,-0.04,0.02,63240,21.99
-0.00,0.00,1.00,-0.07,-0.03,0.08,63244,22.00
-0.00,0.00,1.00,-0.07,-0.01,0.09,63248,22.00
-0.00,0.00,1.00,-0.04,-0.03,0.06,63252,22.00
-0.00,-0.00,1.00,-0.03,-0.04,0.03,63256,22.05
-0.00,-0.00,1.00,-0.01,-0.06,-0.00,63260,22.05
-0.00,-0.00,1.00,-0.01,-0.04,0.02,63264,22.05
-0.00,0.00,1.00,-0.06,0.00,0.06,63268,22.01
-0.00,0.00,1.00,-0.07,0.02,0.05,63271,22.01
-0.00,0.00,1.00,-0.07,0.00,0.03,63276,21.99
-0.00,0.00,1.00,-0.06,-0.03,0.05,63280,21.99
0.00,-0.00,1.00,-0.06,-0.03,0.08,63284,21.99
0.00,-0.00,1.00,-0.07,0.02,0.14,63287,21.99
0.00,-0.00,1.00,-0.09,0.05,0.14,63291,21.99
-0.00,0.00,1.00,-0.06,0.06,0.06,63295,21.99
-0.00,0.00,1.00,-0.04,0.05,0.02,63299,22.01
-0.00,0.00,1.00,-0.03,0.00,-0.02,63302,22.01
-0.00,0.00,1.00,-0.03,-0.01,-0.00,63306,22.01
-0.00,0.00,1.00,0.00,0.02,0.03,63310,21.98
-0.00,-0.00,1.00,0.02,0.03,0.03,63314,21.98
-0.00,-0.00,1.00,0.02,0.00,-0.00,63318,21.98
-0.00,-0.00,1.00,0.02,-0.01,-0.02,63322,21.99
-0.00,-0.00,1.00,0.00,0.02,-0.03,63326,21.99
-0.00,0.00,1.00,0.00,0.05,-0.00,63330,21.99
-0.00,0.00,1.00,0.02,0.05,0.02,63334,21.99
0.00,0.00,1.00,0.03,0.02,0.06,63337,21.99
0.00,0.00,1.00,0.02,0.00,0.06,63341,21.99
0.00,0.00,1.00,-0.04,-0.01,0.03,63345,22.01
0.00,0.00,1.00,-0.07,-0.01,0.02,63348,22.01
-0.00,0.00,1.00,-0.09,-0.03,0.02,63352,22.01
-0.00,-0.00,1.00,-0.09,-0.03,0.02,63356,22.02
-0.00,-0.00,1.00,-0.09,0.02,-0.02,63361,22.02
0.00,-0.00,1.00,-0.07,0.03,-0.02,63365,22.02
-0.00,0.00,1.00,-0.04,-0.01,-0.00,63368,21.97
-0.00,-0.00,1.00,-0.01,-0.04,-0.02,63372,21.97
-0.00,-0.00,1.00,0.00,-0.06,-0.03,63376,22.05
-0.00,-0.00,1.00,-0.01,-0.01,-0.00,63380,22.05
-0.00,-0.00,1.00,-0.01,0.02,0.03,63384,22.05
-0.00,-0.00,1.00,-0.01,0.06,0.05,63388,22.01
-0.00,-0.00,1.00,0.00,0.06,0.05,63392,22.01
-0.00,-0.00,1.00,0.03,0.05,0.02,63396,22.01
-0.00,0.00,1.00,0.03,0.05,-0.00,63399,22.01
0.00,0.00,1.00,-0.01,0.02,-0.00,63404,22.01
0.00,-0.00,1.00,-0.03,0.00,-0.00,63408,22.01
0.00,-0.00,1.00,-0.03,-0.01,0.02,63412,22.02
0.00,-0.00,1.00,0.00,0.02,-0.03,63415,22.02
0.00,0.00,1.00,0.02,0.03,-0.06,63419,22.02
-0.00,0.00,1.00,0.02,0.06,-0.06,63423,22.00
-0.00,0.00,1.00,0.02,0.08,-0.03,63426,22.00
-0.00,0.00,1.00,-0.01,0.06,0.02,63430,22.00
-0.00,0.00,1.00,-0.03,0.03,0.05,63434,21.97
-0.00,0.00,1.00,-0.01,-0.04,0.09,63438,21.97
0.00,0.00,1.00,0.00,-0.06,0.09,63442,21.97
0.00,0.00,1.00,0.03,-0.01,0.05,63446,21.98
-0.00,0.00,1.00,0.03,0.03,-0.00,63450,21.98
-0.00,0.00,1.00,0.05,0.08,-0.08,63454,21.99
-0.00,0.00,1.00,0.05,0.06,-0.09,63457,21.99
-0.00,0.00,1.00,0.03,0.02,-0.02,63461,21.99
-0.00,0.00,1.00,0.02,-0.01,0.03,63465,22.01
-0.00,-0.00,1.00,-0.03,-0.04,0.06,63469,22.01
0.00,-0.00,1.00,-0.04,-0.04,0.05,63472,22.01
0.00,-0.00,1.00,-0.01,-0.01,0.02,63476,22.01
0.00,-0.00,1.00,-0.01,0.02,-0.00,63480,22.01
0.00,0.00,1.00,-0.03,0.03,0.03,63484,22.01
0.00,0.00,1.00,-0.04,0.02,0.06,63489,22.03
0.00,0.00,1.00,-0.06,0.02,0.06,63492,22.03
0.00,0.00,1.00,-0.06,0.02,0.03,63496,22.03
0.00,-0.00,1.00,-0.01,0.03,-0.03,63500,22.05
0.00,-0.00,1.00,0.00,0.02,-0.06,63503,22.05
0.00,-0.00,1.00,0.00,0.03,-0.03,63507,22.05
-0.00,0.00,1.00,-0.01,0.06,-0.02,63511,22.00
-0.00,0.00,1.00,-0.04,0.11,0.03,63515,22.00
-0.00,-0.00,1.00,-0.07,0.05,0.06,63518,22.00
0.00,-0.00,1.00,-0.07,0.00,0.08,63522,22.03
0.00,-0.00,1.00,-0.07,-0.04,0.11,63526,22.03
-0.00,-0.00,1.00,-0.07,-0.03,0.11,63531,22.03
-0.00,0.00,1.00,-0.06,0.02,0.09,63535,22.00
-0.00,0.00,1.00,-0.06,0.03,0.09,63538,22.00
-0.00,0.00,1.00,-0.04,0.06,0.05,63542,22.00
-0.00,0.00,1.00,-0.06,0.06,0.03,63546,21.98
-0.00,-0.00,1.00,-0.07,0.06,0.03,63550,21.98
0.00,-0.00,1.00,-0.06,0.05,0.03,63553,21.96
0.00,-0.00,1.00,-0.04,0.05,0.03,63557,21.96
0.00,-0.00,1.00,-0.04,0.03,0.05,63561,21.96
0.00,-0.00,1.00,-0.04,0.02,0.05,63565,22.01
0.00,-0.00,1.00,-0.04,0.00,0.05,63568,22.01
-0.00,-0.00,1.00,-0.01,-0.01,0.05,63572,22.01
-0.00,-0.00,1.00,0.00,0.00,0.05,63577,22.03
-0.00,-0.00,1.00,0.00,0.00,0.06,63581,22.03
-0.00,-0.00,1.00,0.02,-0.01,0.11,63584,22.03
-0.00,-0.00,1.00,0.02,-0.01,0.11,63588,22.03
-0.00,-0.00,1.00,0.03,-0.04,0.08,63592,22.03
-0.00,-0.00,1.00,0.05,-0.04,0.05,63596,22.03
-0.00,-0.00,1.00,0.07,0.00,0.02,63600,22.04
-0.00,-0.00,1.00,0.05,0.03,0.02,63603,22.04
-0.00,0.00,1.00,0.00,0.06,0.06,63607,22.04
0.00,0.00,1.00,-0.01,0.06,0.08,63611,21.99
0.00,0.00,1.00,-0.03,0.06,0.05,63616,21.99
0.00,-0.00,1.00,-0.03,0.06,0.03,63619,21.99
0.00,0.00,1.00,-0.04,0.05,0.03,63623,21.99
0.00,0.00,1.00,-0.04,0.03,0.03,63627,21.99
0.00,0.00,1.00,-0.04,0.00,0.03,63630,21.99
0.00,0.00,1.00,-0.03,-0.01,0.03,63634,22.01
0.00,0.00,1.00,-0.07,-0.01,-0.00,63638,22.01
0.00,0.00,1.00,-0.09,-0.03,0.02,63641,22.01
0.00,-0.00,1.00,-0.09,-0.04,0.08,63645,22.02
0.00,-0.00,1.00,-0.07,-0.03,0.11,63649,22.02
0.00,-0.00,1.00,-0.06,0.00,0.11,63653,22.02
0.00,0.00,1.00,-0.07,0.00,0.09,63656,21.99
0.00,0.00,1.00,-0.09,-0.03,0.03,63661,21.99
0.00,-0.00,1.00,-0.07,-0.03,0.03,63665,22.01
0.00,0.00,1.00,-0.04,0.00,0.03,63669,22.01
0.00,0.00,1.00,-0.07,0.02,0.05,63672,22.01
0.00,0.00,1.00,-0.09,0.02,0.06,63676,22.02
0.00,-0.00,1.00,-0.03,0.02,0.08,63680,22.02
0.00,-0.00,1.00,0.02,0.02,0.06,63683,22.02
0.00,-0.00,1.00,0.02,-0.03,0.02,63687,22.00
0.00,-0.00,1.00,-0.01,-0.04,-0.00,63691,22.00
-0.00,0.00,1.00,-0.04,-0.07,0.03,63695,22.00
-0.00,0.00,1.00,-0.03,-0.06,0.05,63698,21.99
-0.00,-0.00,1.00,-0.01,0.00,0.08,63703,21.99
-0.00,-0.00,1.00,-0.01,0.03,0.08,63707,21.99
-0.00,-0.00,1.00,-0.03,0.05,0.06,63711,22.01
-0.00,-0.00,1.00,-0.01,0.05,0.05,63715,22.01
-0.00,-0.00,1.00,0.02,-0.01,0.03,63719,22.01
-0.00,-0.00,1.00,0.02,-0.03,0.03,63722,21.93
-0.00,-0.00,1.00,-0.03,-0.06,0.03,63726,21.93
-0.00,0.00,1.00,-0.07,-0.01,0.05,63730,21.93
-0.00,0.00,1.00,-0.07,0.02,0.05,63734,22.04
-0.00,-0.00,1.00,-0.06,0.06,-0.00,63738,22.04
-0.00,-0.00,1.00,-0.04,0.06,-0.02,63742,22.04
0.00,0.00,1.00,-0.06,0.05,-0.02,63746,21.97
0.00,0.00,1.00,-0.06,0.03,-0.00,63750,21.97
0.00,0.00,1.00,-0.06,0.02,0.05,63754,21.99
-0.00,0.00,1.00,-0.06,0.02,0.06,63758,21.99
-0.00,0.00,1.00,-0.04,0.00,0.05,63761,21.99
-0.00,-0.00,1.00,-0.03,0.00,0.03,63765,21.98
-0.00,-0.00,1.00,-0.03,0.02,-0.03,63769,21.98
-0.00,-0.00,1.00,-0.06,0.00,-0.00,63773,21.98
-0.00,-0.00,1.00,-0.07,-0.01,0.06,63777,22.04
-0.00,0.00,1.00,-0.04,-0.04,0.15,63781,22.04
-0.00,-0.00,1.00,-0.03,-0.04,0.17,63784,22.04
-0.00,-0.00,1.00,0.00,0.00,0.14,63789,21.98
0.00,-0.00,1.00,0.00,0.02,0.11,63793,21.98
0.00,0.00,1.00,-0.01,0.02,0.06,63797,21.98
0.00,0.00,1.00,-0.04,0.02,0.03,63800,21.99
0.00,0.00,1.00,-0.06,0.05,0.03,63804,21.99
0.00,0.00,1.00,-0.04,0.06,0.02,63808,21.99
0.00,-0.00,1.00,0.00,0.06,-0.00,63811,21.96
-0.00,-0.00,1.00,0.02,0.05,-0.02,63815,21.96
-0.00,-0.00,1.00,0.02,0.05,-0.03,63819,21.96
-0.00,-0.00,1.00,0.02,0.05,-0.02,63823,21.98
0.00,0.00,1.00,0.02,0.03,0.03,63826,21.98
0.00,-0.00,1.00,0.02,0.00,0.05,63831,21.98
0.00,-0.00,1.00,-0.01,-0.04,0.06,63835,22.02
-0.00,-0.00,1.00,-0.04,-0.04,0.06,63839,22.02
-0.00,-0.00,1.00,-0.06,-0.04,0.05,63842,22.02
-0.00,-0.00,1.00,-0.07,-0.04,0.06,63846,22.05
-0.00,-0.00,1.00,-0.07,-0.03,0.08,63850,22.05
0.00,-0.00,1.00,-0.07,0.00,0.11,63854,22.04
0.00,-0.00,1.00,-0.06,0.03,0.11,63858,22.04
0.00,-0.00,1.00,-0.04,0.02,0.09,63862,22.04
0.00,-0.00,1.00,-0.06,0.02,0.09,63865,22.05
0.00,0.00,1.00,-0.04,0.00,0.09,63869,22.05
0.00,-0.00,1.00,-0.04,0.02,0.09,63874,22.05
0.00,-0.00,1.00,-0.01,0.03,0.06,63877,22.01
0.00,-0.00,1.00,0.00,0.03,0.05,63881,22.01
-0.00,-0.00,1.00,-0.01,0.00,0.02,63885,22.01
-0.00,-0.00,1.00,-0.01,-0.01,-0.02,63889,22.02
-0.00,-0.00,1.00,-0.03,0.02,-0.08,63893,22.02
0.00,-0.00,1.00,-0.01,0.05,-0.08,63897,22.02
0.00,-0.00,1.00,-0.01,0.05,-0.05,63900,21.99
0.00,-0.00,1.00,0.00,0.00,0.02,63904,21.99
0.00,-0.00,1.00,-0.01,-0.03,0.03,63908,21.99
0.00,0.00,1.00,-0.06,-0.06,0.03,63912,22.01
0.00,0.00,1.00,-0.07,-0.04,-0.00,63916,22.01
-0.00,0.00,1.00,-0.04,-0.03,-0.03,63920,22.01
-0.00,-0.00,1.00,-0.01,-0.03,-0.05,63924,21.97
0.00,-0.00,1.00,0.05,-0.04,-0.00,63928,21.97
0.00,-0.00,1.00,0.05,-0.03,0.03,63932,22.05
0.00,-0.00,1.00,0.02,-0.01,0.05,63936,22.05
0.00,-0.00,1.00,-0.01,0.03,0.06,63939,22.05
-0.00,-0.00,1.00,-0.01,0.03,0.06,63943,22.00
-0.00,0.00,1.00,-0.01,0.03,0.03,63947,22.00
0.00,0.00,1.00,0.00,0.03,0.02,63951,22.00
0.00,0.00,1.00,0.00,0.02,-0.00,63954,21.99
0.00,0.00,1.00,0.02,0.00,-0.00,63959,21.99
0.00,0.00,1.00,0.03,-0.01,-0.05,63963,21.99
0.00,-0.00,1.00,0.03,-0.01,-0.06,63966,22.02
-0.00,0.00,1.00,-0.01,0.00,-0.06,63970,22.02
-0.00,0.00,1.00,-0.03,0.03,-0.05,63974,22.02
0.00,0.00,1.00,-0.07,0.03,0.02,63978,21.99
0.00,0.00,1.00,-0.07,0.02,0.03,63981,21.99
0.00,0.00,1.00,-0.07,-0.01,0.03,63985,21.99
0.00,0.00,1.00,-0.06,-0.01,0.02,63989,21.99
-0.00,0.00,1.00,-0.06,0.03,-0.03,63992,21.99
-0.00,0.00,1.00,-0.04,0.03,-0.05,63996,21.99
0.00,-0.00,1.00,-0.06,0.00,-0.05,64001,22.03
0.00,-0.00,1.00,-0.06,-0.01,-0.02,64005,22.03
0.00,-0.00,1.00,-0.06,-0.03,0.05,64009,22.03
0.00,-0.00,1.00,-0.06,-0.03,0.08,64013,22.02
-0.00,-0.00,1.00,-0.06,-0.01,0.06,64016,22.02
-0.00,0.00,1.00,-0.07,0.00,0.02,64020,21.96
-0.00,0.00,1.00,-0.07,0.00,-0.02,64024,21.96
-0.00,0.00,1.00,-0.09,0.00,-0.05,64028,21.96
0.00,-0.00,1.00,-0.09,0.00,-0.05,64032,22.01
0.00,-0.00,1.00,-0.07,0.00,-0.03,64036,22.01
0.00,-0.00,1.00,-0.07,0.00,-0.02,64039,22.01
0.00,-0.00,1.00,-0.07,0.00,-0.00,64044,22.00
-0.00,-0.00,1.00,-0.06,-0.01,0.02,64048,22.00
-0.00,-0.00,1.00,-0.04,-0.01,0.02,64052,22.00
-0.00,0.00,1.00,-0.03,0.02,0.02,64056,21.99
0.00,0.00,1.00,-0.04,0.03,0.03,64060,21.99
0.00,-0.00,1.00,-0.03,0.06,-0.00,64063,21.99
0.00,-0.00,1.00,-0.04,0.05,-0.03,64067,21.99
0.00,0.00,1.00,-0.06,0.03,-0.05,64071,21.99
0.00,0.00,1.00,-0.06,0.03,-0.02,64075,21.99
0.00,0.00,1.00,-0.04,0.02,0.05,64078,21.98
0.00,-0.00,1.00,-0.03,0.02,0.05,64082,21.98
0.00,-0.00,1.00,-0.01,0.00,0.02,64087,21.98
0.00,-0.00,1.00,-0.03,0.00,-0.00,64090,22.00
-0.00,0.00,1.00,-0.07,0.02,0.02,64094,22.00
-0.00,0.00,1.00,-0.09,0.02,0.02,64098,22.00
-0.00,0.00,1.00,-0.10,0.02,0.03,64102,22.04
0.00,0.00,1.00,-0.03,0.03,0.05,64105,22.04
0.00,-0.00,1.00,0.00,0.02,0.03,64109,22.04
0.00,0.00,1.00,0.02,-0.03,0.02,64113,22.04
0.00,0.00,1.00,0.00,-0.06,-0.00,64117,22.04
0.00,0.00,1.00,-0.03,-0.04,-0.03,64120,22.02
0.00,0.00,1.00,-0.06,-0.03,-0.05,64124,22.02
0.00,0.00,1.00,-0.10,0.02,-0.02,64129,22.02
0.00,-0.00,1.00,-0.10,0.03,0.02,64133,22.03
0.00,0.00,1.00,-0.10,0.05,0.05,64136,22.03
0.00,0.00,1.00,-0.09,0.05,0.05,64140,22.03
0.00,0.00,1.00,-0.09,0.05,0.06,64144,22.00
0.00,0.00,1.00,-0.10,0.05,0.09,64147,22.00
0.00,0.00,1.00,-0.13,0.03,0.12,64151,22.00
0.00,0.00,1.00,-0.12,0.03,0.11,64155,22.00
-0.00,-0.00,1.00,-0.07,0.03,0.06,64158,22.00
-0.00,-0.00,1.00,-0.04,0.02,0.05,64162,22.00
-0.00,-0.00,1.00,-0.01,-0.01,0.05,64166,22.01
-0.00,-0.00,1.00,-0.01,-0.03,0.05,64171,22.01
-0.00,-0.00,1.00,0.02,-0.04,0.05,64175,22.01
0.00,-0.00,1.00,0.03,-0.04,0.06,64178,22.02
0.00,0.00,1.00,0.05,-0.03,0.03,64182,22.02
